epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
134,6334.07,0.94273,0.71617,1.12478,0.85532,0.69072,0.73651,0.41183,1.57582,0.81803,1.55747,0.0201248,0.00670825,0.0201248,0.00670825,0.0201248,0.00670825,0.0201248,0.00670825
135,6380.12,0.94522,0.72119,1.12379,0.81609,0.69777,0.73012,0.41262,1.58325,0.82111,1.56013,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
136,6426.19,0.942,0.72039,1.11933,0.85151,0.67566,0.72695,0.40824,1.61313,0.83323,1.57712,0.0199762,0.00665875,0.0199762,0.00665875,0.0199762,0.00665875,0.0199762,0.00665875
137,6472.33,0.94253,0.72067,1.12141,0.81125,0.703,0.73187,0.41183,1.58196,0.8114,1.54845,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
138,6518.5,0.93926,0.71635,1.12041,0.86104,0.69837,0.74587,0.42303,1.56425,0.81157,1.54282,0.0198277,0.00660925,0.0198277,0.00660925,0.0198277,0.00660925,0.0198277,0.00660925
139,6564.56,0.93638,0.71919,1.12408,0.87642,0.67586,0.75366,0.42019,1.57899,0.7991,1.53422,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
140,6610.48,0.93878,0.71125,1.1201,0.86331,0.68316,0.74762,0.41652,1.59198,0.80716,1.55962,0.0196793,0.00655975,0.0196793,0.00655975,0.0196793,0.00655975,0.0196793,0.00655975
141,6656.41,0.93514,0.71234,1.11966,0.85297,0.68837,0.74415,0.41909,1.54146,0.80806,1.51637,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
142,6702.51,0.93459,0.70744,1.11773,0.85229,0.66972,0.72912,0.41965,1.54262,0.81262,1.52011,0.0195307,0.00651025,0.0195307,0.00651025,0.0195307,0.00651025,0.0195307,0.00651025
143,6748.59,0.93299,0.70945,1.11383,0.82644,0.69299,0.73467,0.42144,1.54691,0.8189,1.53227,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
144,6794.66,0.93113,0.70331,1.11981,0.82043,0.6949,0.7396,0.41289,1.58222,0.82534,1.55499,0.0193823,0.00646075,0.0193823,0.00646075,0.0193823,0.00646075,0.0193823,0.00646075
145,6840.87,0.9284,0.70754,1.11444,0.8699,0.68537,0.74937,0.42265,1.55099,0.8016,1.53592,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
146,6886.87,0.92934,0.69988,1.11811,0.87075,0.66389,0.73837,0.41725,1.57133,0.81637,1.55291,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125
147,6932.9,0.92857,0.70171,1.11349,0.84183,0.69,0.74611,0.42109,1.56758,0.81121,1.55515,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
148,6978.8,0.92729,0.70013,1.11445,0.82896,0.68907,0.74288,0.41722,1.5608,0.81065,1.53897,0.0190853,0.00636175,0.0190853,0.00636175,0.0190853,0.00636175,0.0190853,0.00636175
149,7024.91,0.91815,0.70161,1.10929,0.84765,0.67939,0.74286,0.42272,1.54252,0.79661,1.52565,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
150,7070.99,0.92433,0.69867,1.11158,0.84982,0.69565,0.75023,0.42885,1.53459,0.77758,1.51665,0.0189367,0.00631225,0.0189367,0.00631225,0.0189367,0.00631225,0.0189367,0.00631225
151,7117.33,0.92458,0.69381,1.10554,0.85502,0.68255,0.74329,0.42105,1.55183,0.79786,1.53006,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
152,7163.26,0.9117,0.68674,1.10723,0.83743,0.69889,0.75122,0.42432,1.54954,0.78969,1.52014,0.0187882,0.00626275,0.0187882,0.00626275,0.0187882,0.00626275,0.0187882,0.00626275
153,7209.3,0.92645,0.69971,1.1127,0.83144,0.69771,0.74489,0.42174,1.54346,0.79915,1.52275,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
154,7255.31,0.92209,0.69516,1.11284,0.86406,0.66365,0.73192,0.41708,1.54636,0.80012,1.52413,0.0186397,0.00621325,0.0186397,0.00621325,0.0186397,0.00621325,0.0186397,0.00621325
155,7301.34,0.92385,0.68954,1.11075,0.87707,0.67203,0.73642,0.42079,1.55073,0.80748,1.52917,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
156,7347.35,0.91145,0.69035,1.10612,0.88213,0.66966,0.74321,0.42871,1.52843,0.78151,1.52728,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375
157,7393.45,0.91057,0.68137,1.10447,0.8756,0.67577,0.7444,0.4262,1.5386,0.78693,1.53749,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
158,7439.66,0.92342,0.6907,1.10908,0.84676,0.69232,0.73862,0.42712,1.52506,0.77186,1.52587,0.0183427,0.00611425,0.0183427,0.00611425,0.0183427,0.00611425,0.0183427,0.00611425
159,7486.09,0.91566,0.6805,1.10491,0.88145,0.67128,0.74194,0.4328,1.50724,0.76936,1.51134,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
160,7532.19,0.91456,0.68616,1.10858,0.8625,0.68007,0.74458,0.43864,1.50308,0.75641,1.51,0.0181942,0.00606475,0.0181942,0.00606475,0.0181942,0.00606475,0.0181942,0.00606475
161,7578.33,0.91489,0.68551,1.10198,0.87554,0.68802,0.74889,0.43929,1.51244,0.77583,1.51338,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
162,7624.59,0.91637,0.68662,1.10775,0.86692,0.69159,0.74392,0.43384,1.5294,0.77779,1.51923,0.0180457,0.00601525,0.0180457,0.00601525,0.0180457,0.00601525,0.0180457,0.00601525
163,7670.58,0.90802,0.68214,1.10497,0.8688,0.67977,0.73374,0.42662,1.53883,0.79274,1.52809,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
164,7716.69,0.90734,0.68631,1.10535,0.86598,0.68196,0.73233,0.42285,1.56491,0.7919,1.54481,0.0178972,0.00596575,0.0178972,0.00596575,0.0178972,0.00596575,0.0178972,0.00596575
165,7762.89,0.907,0.67912,1.10088,0.84623,0.69335,0.73732,0.42819,1.55091,0.77967,1.53396,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
166,7808.76,0.90885,0.68356,1.10742,0.8435,0.68591,0.73364,0.42903,1.54463,0.78239,1.53346,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625
167,7854.84,0.90822,0.68027,1.10019,0.85752,0.6674,0.72534,0.42322,1.55748,0.80224,1.5414,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
168,7901.04,0.90804,0.67226,1.09923,0.82655,0.69172,0.73713,0.43002,1.53717,0.7903,1.51982,0.0176003,0.00586675,0.0176003,0.00586675,0.0176003,0.00586675,0.0176003,0.00586675
169,7946.94,0.90122,0.6709,1.09953,0.83722,0.69172,0.73785,0.43173,1.52341,0.78505,1.50809,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
170,7992.76,0.89964,0.67849,1.10132,0.8809,0.66436,0.73793,0.4287,1.5386,0.78356,1.5316,0.0174518,0.00581725,0.0174518,0.00581725,0.0174518,0.00581725,0.0174518,0.00581725
171,8038.69,0.91204,0.67604,1.10044,0.87184,0.66578,0.72909,0.42634,1.55146,0.78343,1.5496,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
172,8084.68,0.9009,0.67677,1.09708,0.83576,0.68169,0.7287,0.43048,1.53838,0.77708,1.53757,0.0173032,0.00576775,0.0173032,0.00576775,0.0173032,0.00576775,0.0173032,0.00576775
173,8130.54,0.90093,0.67223,1.09865,0.8446,0.6963,0.74962,0.43746,1.52899,0.75658,1.52616,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
174,8176.82,0.89879,0.67105,1.0986,0.85854,0.69144,0.757,0.43434,1.52764,0.76549,1.52515,0.0171547,0.00571825,0.0171547,0.00571825,0.0171547,0.00571825,0.0171547,0.00571825
175,8222.98,0.89976,0.66702,1.09707,0.88145,0.67869,0.75105,0.42609,1.54059,0.77114,1.53426,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
176,8269.07,0.89157,0.6676,1.09716,0.87452,0.67111,0.73955,0.42886,1.54092,0.77548,1.53243,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875
177,8315.06,0.89339,0.66526,1.09511,0.87058,0.68129,0.7419,0.42906,1.54814,0.78534,1.54111,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
178,8360.99,0.89409,0.66747,1.09722,0.87261,0.68919,0.74313,0.42708,1.55693,0.78194,1.55218,0.0168578,0.00561925,0.0168578,0.00561925,0.0168578,0.00561925,0.0168578,0.00561925
179,8406.95,0.89696,0.66497,1.09319,0.88203,0.68978,0.74161,0.4295,1.55096,0.78133,1.54214,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
180,8453.15,0.90129,0.66186,1.09406,0.87976,0.68646,0.74391,0.43255,1.53932,0.77451,1.53536,0.0167092,0.00556975,0.0167092,0.00556975,0.0167092,0.00556975,0.0167092,0.00556975
181,8499.23,0.90134,0.66706,1.09467,0.87939,0.6756,0.73497,0.43396,1.54111,0.77676,1.54069,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
182,8545.31,0.89381,0.66033,1.0932,0.87747,0.67009,0.73609,0.43456,1.53553,0.77005,1.54212,0.0165607,0.00552025,0.0165607,0.00552025,0.0165607,0.00552025,0.0165607,0.00552025
183,8591.36,0.89502,0.66004,1.09003,0.87647,0.67009,0.74203,0.43717,1.51289,0.77184,1.52596,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
184,8637.36,0.89541,0.65987,1.08837,0.86986,0.67696,0.74257,0.43677,1.51171,0.76509,1.52699,0.0164122,0.00547075,0.0164122,0.00547075,0.0164122,0.00547075,0.0164122,0.00547075
185,8683.68,0.89421,0.65929,1.09323,0.8708,0.67794,0.74243,0.43678,1.51156,0.77249,1.51983,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
186,8729.72,0.88335,0.65487,1.0877,0.85936,0.67728,0.74002,0.43562,1.52216,0.76762,1.52926,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125
187,8775.69,0.89063,0.66052,1.09144,0.85744,0.66914,0.73805,0.43816,1.50832,0.76463,1.51851,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
188,8821.66,0.88538,0.65661,1.08953,0.86878,0.67623,0.74204,0.44115,1.50443,0.76049,1.51699,0.0161152,0.00537175,0.0161152,0.00537175,0.0161152,0.00537175,0.0161152,0.00537175
189,8867.75,0.89096,0.65391,1.0908,0.86257,0.67738,0.74582,0.44234,1.50912,0.75527,1.52204,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
190,8913.78,0.88455,0.64699,1.08359,0.8383,0.69381,0.74302,0.44065,1.51222,0.76098,1.52313,0.0159668,0.00532225,0.0159668,0.00532225,0.0159668,0.00532225,0.0159668,0.00532225
191,8959.82,0.88338,0.6536,1.08484,0.86508,0.68043,0.74864,0.43708,1.52532,0.76436,1.53195,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
192,9005.64,0.88188,0.65194,1.09005,0.86347,0.6891,0.75265,0.4409,1.51815,0.75907,1.52801,0.0158182,0.00527275,0.0158182,0.00527275,0.0158182,0.00527275,0.0158182,0.00527275
193,9051.73,0.88729,0.64718,1.08345,0.85055,0.69663,0.7513,0.44164,1.52503,0.76102,1.53411,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
194,9097.8,0.88558,0.64914,1.08664,0.84266,0.69813,0.74885,0.44162,1.52708,0.75937,1.53687,0.0156697,0.00522325,0.0156697,0.00522325,0.0156697,0.00522325,0.0156697,0.00522325
195,9143.77,0.8855,0.64991,1.08655,0.84255,0.69084,0.74608,0.44096,1.51449,0.75519,1.52701,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
196,9189.87,0.88425,0.65083,1.086,0.85116,0.68814,0.74686,0.43925,1.5154,0.74773,1.52527,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375
197,9236.18,0.88654,0.65076,1.08457,0.84274,0.69105,0.74598,0.43926,1.51435,0.74306,1.52908,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
198,9282.16,0.87997,0.64673,1.0846,0.81776,0.70393,0.7454,0.4398,1.50435,0.74533,1.5211,0.0153727,0.00512425,0.0153727,0.00512425,0.0153727,0.00512425,0.0153727,0.00512425
199,9328.2,0.86919,0.6453,1.08079,0.84909,0.68577,0.74288,0.44072,1.49904,0.74946,1.52051,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
200,9374.34,0.88267,0.65093,1.07935,0.862,0.67934,0.7427,0.44233,1.49932,0.75092,1.52483,0.0152242,0.00507475,0.0152242,0.00507475,0.0152242,0.00507475,0.0152242,0.00507475
201,9420.11,0.86809,0.64012,1.07752,0.84796,0.6829,0.73811,0.43756,1.5039,0.75878,1.53037,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
202,9466.19,0.87565,0.64167,1.07993,0.87802,0.67445,0.73767,0.43795,1.50697,0.76264,1.53347,0.0150757,0.00502525,0.0150757,0.00502525,0.0150757,0.00502525,0.0150757,0.00502525
203,9512.16,0.8717,0.64022,1.08357,0.86002,0.68204,0.73677,0.44076,1.5034,0.75938,1.53254,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
204,9558.21,0.87013,0.64288,1.07766,0.8643,0.68442,0.73625,0.4416,1.50717,0.76266,1.53861,0.0149273,0.00497575,0.0149273,0.00497575,0.0149273,0.00497575,0.0149273,0.00497575
205,9604.27,0.86656,0.63487,1.07725,0.8482,0.69509,0.73733,0.44355,1.50112,0.7609,1.53239,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
206,9650,0.87316,0.64393,1.07798,0.85984,0.68475,0.73527,0.44141,1.50265,0.76008,1.53377,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625
207,9696.02,0.8699,0.64092,1.08023,0.88615,0.67962,0.73638,0.44203,1.49459,0.75785,1.52741,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
208,9742,0.86994,0.63812,1.07911,0.87823,0.67945,0.73443,0.44089,1.49084,0.75492,1.52213,0.0146303,0.00487675,0.0146303,0.00487675,0.0146303,0.00487675,0.0146303,0.00487675
209,9788.21,0.86915,0.63394,1.07481,0.85553,0.6884,0.73655,0.44074,1.48768,0.75721,1.51761,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
210,9834.09,0.86398,0.63238,1.07634,0.83486,0.69514,0.7367,0.4406,1.49033,0.76158,1.51581,0.0144817,0.00482725,0.0144817,0.00482725,0.0144817,0.00482725,0.0144817,0.00482725
211,9880.01,0.87236,0.63496,1.07583,0.83405,0.7073,0.74269,0.44262,1.48123,0.75611,1.50767,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
212,9926.13,0.86432,0.63241,1.07244,0.82423,0.7159,0.74055,0.4433,1.47811,0.74896,1.50423,0.0143333,0.00477775,0.0143333,0.00477775,0.0143333,0.00477775,0.0143333,0.00477775
213,9972.06,0.86059,0.62975,1.07272,0.83626,0.70907,0.74254,0.44771,1.47079,0.74703,1.50181,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
214,10018.1,0.86555,0.63509,1.07846,0.83454,0.71135,0.74203,0.44376,1.47243,0.748,1.50539,0.0141848,0.00472825,0.0141848,0.00472825,0.0141848,0.00472825,0.0141848,0.00472825
215,10064.3,0.86432,0.63333,1.0758,0.83338,0.71511,0.74631,0.44513,1.47356,0.7498,1.50644,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
216,10110.4,0.87014,0.62946,1.07587,0.85666,0.69837,0.7455,0.44822,1.46628,0.74863,1.50573,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875
217,10156.8,0.85765,0.62708,1.07205,0.85928,0.70102,0.75033,0.44772,1.46118,0.74619,1.50224,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
218,10202.8,0.85928,0.63123,1.06988,0.86038,0.69642,0.75135,0.44745,1.45942,0.75102,1.49987,0.0138878,0.00462925,0.0138878,0.00462925,0.0138878,0.00462925,0.0138878,0.00462925
219,10248.9,0.86256,0.63335,1.07326,0.83109,0.71053,0.75083,0.4499,1.45834,0.7504,1.4995,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
220,10295,0.8631,0.62527,1.07367,0.83743,0.70713,0.75123,0.44911,1.4611,0.75377,1.49784,0.0137392,0.00457975,0.0137392,0.00457975,0.0137392,0.00457975,0.0137392,0.00457975
221,10340.9,0.85623,0.62632,1.06888,0.87162,0.68691,0.7488,0.44972,1.46241,0.75132,1.49829,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
222,10386.9,0.86017,0.62829,1.07295,0.86303,0.6902,0.74838,0.44891,1.46165,0.75382,1.4963,0.0135908,0.00453025,0.0135908,0.00453025,0.0135908,0.00453025,0.0135908,0.00453025
223,10432.8,0.85155,0.62127,1.06674,0.881,0.69114,0.75111,0.4503,1.45569,0.75029,1.49213,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
224,10479,0.85629,0.6237,1.07263,0.86972,0.69081,0.75136,0.44903,1.45558,0.74823,1.49055,0.0134422,0.00448075,0.0134422,0.00448075,0.0134422,0.00448075,0.0134422,0.00448075
225,10525,0.84647,0.61985,1.06955,0.87013,0.6954,0.75534,0.4489,1.45231,0.74448,1.48844,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
226,10571.1,0.85109,0.61812,1.06706,0.86011,0.69845,0.75747,0.44961,1.45162,0.74408,1.48539,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125
227,10617,0.85098,0.62479,1.06855,0.87967,0.70017,0.76206,0.45027,1.45,0.74312,1.48479,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
228,10663,0.85236,0.62031,1.06931,0.87314,0.70534,0.76413,0.4508,1.45368,0.74181,1.48767,0.0131452,0.00438175,0.0131452,0.00438175,0.0131452,0.00438175,0.0131452,0.00438175
229,10709.1,0.84957,0.61579,1.0666,0.8914,0.70384,0.76722,0.45231,1.45229,0.73891,1.48677,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
230,10755.2,0.84496,0.61424,1.06111,0.89304,0.70573,0.76762,0.45253,1.4573,0.7386,1.49195,0.0129967,0.00433225,0.0129967,0.00433225,0.0129967,0.00433225,0.0129967,0.00433225
231,10801,0.84099,0.61666,1.06491,0.89117,0.70354,0.76725,0.44968,1.45839,0.73727,1.49401,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
232,10847,0.84651,0.61988,1.06529,0.89332,0.7033,0.76578,0.4511,1.45562,0.73966,1.49273,0.0128483,0.00428275,0.0128483,0.00428275,0.0128483,0.00428275,0.0128483,0.00428275
233,10893.1,0.84766,0.61402,1.0634,0.88999,0.7048,0.76464,0.45035,1.45419,0.73866,1.49045,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
234,10939.2,0.84637,0.6149,1.06445,0.90014,0.69997,0.76365,0.45,1.45416,0.73772,1.49084,0.0126997,0.00423325,0.0126997,0.00423325,0.0126997,0.00423325,0.0126997,0.00423325
235,10985.4,0.84,0.61233,1.06632,0.8618,0.71914,0.76566,0.44896,1.45234,0.73728,1.48731,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
236,11031.5,0.85035,0.61563,1.06326,0.89557,0.69983,0.76565,0.45057,1.45242,0.73827,1.48693,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375
237,11077.3,0.84465,0.6142,1.0639,0.89073,0.69891,0.76372,0.4506,1.4534,0.73639,1.48598,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
238,11123.3,0.84375,0.6089,1.06208,0.87773,0.70299,0.75998,0.45157,1.45203,0.73695,1.48573,0.0124027,0.00413425,0.0124027,0.00413425,0.0124027,0.00413425,0.0124027,0.00413425
239,11169.7,0.84632,0.6133,1.06049,0.87952,0.69961,0.75974,0.45117,1.4519,0.73745,1.48639,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
240,11215.8,0.83515,0.60638,1.06015,0.88905,0.69707,0.75695,0.45069,1.44963,0.73737,1.48525,0.0122542,0.00408475,0.0122542,0.00408475,0.0122542,0.00408475,0.0122542,0.00408475
241,11261.9,0.83819,0.61261,1.06153,0.88597,0.69617,0.75628,0.45191,1.44825,0.73713,1.48318,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
242,11308,0.83919,0.60329,1.05747,0.88432,0.6958,0.75407,0.45392,1.44491,0.73802,1.48063,0.0121057,0.00403525,0.0121057,0.00403525,0.0121057,0.00403525,0.0121057,0.00403525
243,11353.9,0.83806,0.60609,1.05923,0.88551,0.69531,0.7547,0.45439,1.44262,0.73819,1.47896,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
244,11400,0.84146,0.60564,1.06074,0.87957,0.69631,0.75678,0.455,1.44128,0.73874,1.47724,0.0119572,0.00398575,0.0119572,0.00398575,0.0119572,0.00398575,0.0119572,0.00398575
245,11446.1,0.8302,0.60609,1.05651,0.86909,0.69992,0.75609,0.4575,1.43892,0.73505,1.4761,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
246,11492.2,0.83242,0.60569,1.05662,0.87274,0.6981,0.75655,0.45574,1.43874,0.73556,1.47581,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625
247,11538.4,0.83739,0.60422,1.05607,0.87176,0.69813,0.7568,0.45677,1.43826,0.73572,1.47453,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
248,11584.4,0.82505,0.59579,1.05444,0.87536,0.70198,0.75922,0.45713,1.43894,0.73606,1.47459,0.0116602,0.00388675,0.0116602,0.00388675,0.0116602,0.00388675,0.0116602,0.00388675
249,11630.6,0.83499,0.60212,1.05676,0.87436,0.70182,0.75873,0.45643,1.43992,0.73468,1.47715,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
250,11676.8,0.83856,0.60791,1.06045,0.87548,0.70255,0.75893,0.45595,1.4397,0.7328,1.47682,0.0115117,0.00383725,0.0115117,0.00383725,0.0115117,0.00383725,0.0115117,0.00383725
251,11722.9,0.82742,0.59884,1.05653,0.88155,0.70741,0.76312,0.4573,1.439,0.73248,1.47516,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
252,11768.9,0.82885,0.59981,1.05602,0.87303,0.71076,0.76411,0.45914,1.44014,0.73198,1.47316,0.0113633,0.00378775,0.0113633,0.00378775,0.0113633,0.00378775,0.0113633,0.00378775
253,11815,0.83106,0.60392,1.05633,0.87993,0.70883,0.76102,0.45787,1.44098,0.73386,1.47523,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
254,11861,0.82443,0.59694,1.0585,0.87914,0.71032,0.76326,0.45888,1.43993,0.73563,1.47403,0.0112148,0.00373825,0.0112148,0.00373825,0.0112148,0.00373825,0.0112148,0.00373825
255,11907,0.83122,0.59564,1.05547,0.87965,0.7108,0.76281,0.45844,1.44232,0.73622,1.47701,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
256,11953.1,0.82087,0.59911,1.05071,0.87723,0.71006,0.76073,0.45898,1.44342,0.73684,1.47988,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875
257,11999.2,0.82535,0.59984,1.05579,0.87815,0.71009,0.76102,0.45908,1.44402,0.73759,1.48045,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
258,12045.4,0.82917,0.59576,1.0521,0.87821,0.70974,0.76021,0.45712,1.44865,0.73845,1.48447,0.0109178,0.00363925,0.0109178,0.00363925,0.0109178,0.00363925,0.0109178,0.00363925
259,12091.5,0.82105,0.59408,1.0527,0.87823,0.70826,0.75896,0.45533,1.45011,0.73904,1.48359,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
260,12137.9,0.82391,0.59091,1.04874,0.8801,0.70645,0.75908,0.45572,1.44835,0.73948,1.48358,0.0107693,0.00358975,0.0107693,0.00358975,0.0107693,0.00358975,0.0107693,0.00358975
261,12183.9,0.82008,0.5938,1.04697,0.87609,0.71446,0.7581,0.45417,1.4492,0.7361,1.48414,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
262,12230.2,0.82665,0.59272,1.05285,0.87281,0.71619,0.76053,0.45704,1.44927,0.73626,1.48379,0.0106207,0.00354025,0.0106207,0.00354025,0.0106207,0.00354025,0.0106207,0.00354025
263,12276.2,0.81276,0.58545,1.04768,0.86629,0.71492,0.76008,0.45551,1.44863,0.73509,1.48388,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
264,12322.2,0.82226,0.58958,1.05015,0.85694,0.71395,0.7602,0.45582,1.44717,0.73422,1.48305,0.0104723,0.00349075,0.0104723,0.00349075,0.0104723,0.00349075,0.0104723,0.00349075
265,12368.2,0.82722,0.59207,1.05126,0.86271,0.71217,0.76022,0.45601,1.44741,0.73495,1.48311,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
266,12414.1,0.81386,0.58618,1.05036,0.85682,0.71727,0.76026,0.45758,1.44894,0.73387,1.48503,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125
267,12460.3,0.82106,0.59105,1.04917,0.84808,0.72268,0.75764,0.4561,1.44963,0.73248,1.48559,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
