epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
142,5597.28,0.85426,0.677,1.08718,0.86477,0.69577,0.74227,0.42953,1.54154,0.81027,1.5268,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,5634.77,0.8551,0.6679,1.08299,0.85999,0.67904,0.72935,0.42653,1.54834,0.81511,1.5235,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,5672.04,0.84709,0.67431,1.08383,0.88066,0.69733,0.74634,0.43615,1.5205,0.81033,1.50302,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,5709.48,0.8549,0.67445,1.085,0.82747,0.70715,0.74421,0.42814,1.55884,0.80817,1.52058,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,5747.19,0.85135,0.66633,1.08088,0.83943,0.70702,0.74139,0.42645,1.55758,0.81813,1.54304,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,5784.71,0.85281,0.66662,1.08226,0.8457,0.69801,0.7429,0.42788,1.56808,0.79313,1.54281,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,5822.28,0.84824,0.66581,1.08247,0.82002,0.69898,0.72267,0.41669,1.58641,0.83296,1.56182,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,5859.89,0.84513,0.66272,1.08213,0.81215,0.70583,0.7252,0.42228,1.54726,0.80886,1.52002,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,5897.5,0.83319,0.65885,1.07347,0.86294,0.69148,0.73504,0.42609,1.54002,0.79543,1.51111,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,5935.05,0.83572,0.6558,1.07474,0.83972,0.71164,0.74592,0.43235,1.52745,0.79062,1.49821,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,5972.57,0.83875,0.65222,1.0732,0.85236,0.68736,0.72967,0.42665,1.56132,0.80642,1.52059,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,6010.13,0.83834,0.65331,1.07591,0.83179,0.72728,0.75489,0.44046,1.51221,0.77332,1.47766,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,6047.63,0.84295,0.65908,1.07765,0.86879,0.69579,0.74358,0.43666,1.51823,0.799,1.48487,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,6085.23,0.83574,0.65235,1.07268,0.84355,0.69979,0.73496,0.42896,1.54033,0.79558,1.51811,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,6122.48,0.83271,0.65183,1.07363,0.85301,0.70369,0.74439,0.43394,1.52925,0.79303,1.50949,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,6159.98,0.83682,0.65242,1.07401,0.82913,0.69968,0.73026,0.42921,1.5507,0.807,1.529,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,6197.59,0.82374,0.64065,1.06355,0.84781,0.69009,0.73026,0.42067,1.57022,0.81868,1.53878,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,6235.47,0.82756,0.64486,1.0702,0.84144,0.69709,0.73497,0.43255,1.52327,0.81236,1.51051,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,6273.07,0.83591,0.64812,1.06731,0.8428,0.69161,0.73522,0.42651,1.54802,0.80596,1.52954,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,6310.78,0.82933,0.6417,1.07281,0.86032,0.68962,0.73719,0.42735,1.55689,0.80508,1.53164,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,6348.54,0.82714,0.64507,1.07163,0.87239,0.68667,0.7357,0.43122,1.52988,0.8077,1.51352,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,6386.32,0.83373,0.64874,1.06933,0.85281,0.70055,0.74552,0.43801,1.50769,0.81188,1.48495,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,6423.96,0.82405,0.63879,1.06914,0.82559,0.71511,0.74561,0.43661,1.53123,0.80979,1.49899,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,6461.3,0.82198,0.64165,1.06848,0.88169,0.68462,0.74958,0.43405,1.54869,0.80543,1.51675,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,6498.87,0.82487,0.64241,1.06857,0.86717,0.70421,0.75272,0.44066,1.52468,0.79789,1.50658,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,6536.5,0.8258,0.64367,1.07019,0.87962,0.6965,0.74991,0.4353,1.53317,0.80695,1.51731,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,6574.51,0.82219,0.63963,1.06904,0.85675,0.69552,0.73594,0.43656,1.55128,0.815,1.53219,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,6612.23,0.81711,0.63313,1.06274,0.86673,0.7017,0.75023,0.43786,1.53193,0.79932,1.51159,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,6649.9,0.81622,0.63595,1.06791,0.88889,0.69834,0.74861,0.43611,1.51653,0.79847,1.50831,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,6687.66,0.8213,0.63658,1.06398,0.86498,0.6919,0.73793,0.43511,1.52623,0.79969,1.51464,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,6725.05,0.81752,0.62596,1.06219,0.82843,0.70618,0.73766,0.43674,1.51216,0.79739,1.50592,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,6762.63,0.81248,0.62763,1.06138,0.81136,0.71111,0.73411,0.43852,1.51334,0.79515,1.50634,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,6799.91,0.8095,0.63126,1.06152,0.86226,0.68309,0.7379,0.43745,1.5146,0.79437,1.50927,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,6837.69,0.81098,0.62569,1.05939,0.85394,0.68617,0.7404,0.43313,1.53346,0.7834,1.52095,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,6875.2,0.80879,0.62537,1.05957,0.86038,0.67853,0.74212,0.43559,1.54016,0.78754,1.52787,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,6912.81,0.80877,0.62373,1.0584,0.84531,0.69851,0.73944,0.43742,1.52054,0.79725,1.50812,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,6950.68,0.80239,0.62178,1.05939,0.85478,0.67371,0.72747,0.43546,1.52626,0.79938,1.50833,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,6988.25,0.80806,0.62546,1.05913,0.8476,0.68622,0.72947,0.43656,1.5241,0.79882,1.50206,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,7025.7,0.80355,0.61665,1.05306,0.87691,0.69107,0.74509,0.43909,1.51284,0.77702,1.49805,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,7063.32,0.80731,0.61439,1.05384,0.85986,0.68395,0.73545,0.4354,1.53536,0.78688,1.52828,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,7101.03,0.80644,0.62109,1.05484,0.88031,0.69232,0.74749,0.43759,1.5166,0.77904,1.51294,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,7138.67,0.80696,0.61957,1.05441,0.8904,0.68794,0.74761,0.44284,1.5024,0.76773,1.50107,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,7176.12,0.79923,0.61953,1.05637,0.86392,0.6982,0.73671,0.43915,1.50349,0.76412,1.50146,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,7213.67,0.80793,0.61527,1.05462,0.87187,0.68959,0.73103,0.43802,1.50042,0.77127,1.48861,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,7251.19,0.80331,0.61819,1.05445,0.86987,0.68661,0.73593,0.43598,1.50526,0.77659,1.49365,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,7288.9,0.80211,0.6127,1.05227,0.86941,0.69159,0.73993,0.43898,1.51107,0.76859,1.5055,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,7326.35,0.79744,0.61026,1.05243,0.85378,0.69705,0.74266,0.43761,1.52024,0.77832,1.51661,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,7364.01,0.79462,0.60687,1.0497,0.86746,0.69538,0.7369,0.43685,1.50522,0.77811,1.50537,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,7401.59,0.80171,0.61302,1.05379,0.87587,0.69235,0.74076,0.43779,1.49831,0.78844,1.49552,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,7439.24,0.79197,0.61033,1.0507,0.85949,0.69518,0.74026,0.43909,1.49775,0.78216,1.4943,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,7476.7,0.79521,0.61133,1.05214,0.88668,0.69034,0.7468,0.43718,1.51778,0.77955,1.51106,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,7514.21,0.79408,0.61057,1.05253,0.88458,0.69746,0.75065,0.4429,1.50469,0.77754,1.50121,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,7552.13,0.79284,0.60753,1.04798,0.87129,0.70557,0.75271,0.44592,1.49296,0.76781,1.49043,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,7589.78,0.7885,0.60394,1.0508,0.90073,0.70448,0.76306,0.44561,1.48765,0.76203,1.48773,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,7627.39,0.79631,0.60349,1.05289,0.88084,0.69916,0.75687,0.44185,1.50108,0.76633,1.50378,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,7665.06,0.7874,0.59929,1.04651,0.89666,0.69973,0.7567,0.44119,1.50517,0.7655,1.5053,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,7702.84,0.7914,0.603,1.04691,0.88912,0.69536,0.75083,0.44122,1.50294,0.76493,1.5036,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,7740.33,0.7876,0.60553,1.05064,0.88383,0.69857,0.75156,0.43961,1.50181,0.7691,1.5052,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,7777.83,0.78318,0.59885,1.04618,0.88417,0.69389,0.74986,0.43505,1.5079,0.771,1.50606,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,7815.6,0.78593,0.59774,1.04387,0.89157,0.70206,0.75805,0.44137,1.4967,0.76441,1.49073,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,7853.18,0.78028,0.59456,1.04174,0.88181,0.70052,0.75247,0.44193,1.50091,0.76654,1.49532,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,7890.99,0.77615,0.59374,1.04035,0.88719,0.69451,0.74946,0.43926,1.50774,0.77013,1.49963,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,7928.32,0.77559,0.59317,1.04082,0.89128,0.69952,0.75331,0.44179,1.51959,0.76757,1.50489,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,7965.92,0.7817,0.59412,1.04421,0.88739,0.70862,0.75641,0.43874,1.51811,0.76754,1.50527,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,8003.59,0.76963,0.58917,1.03834,0.86837,0.71569,0.75874,0.44205,1.51982,0.768,1.51486,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,8041.16,0.77623,0.5922,1.04077,0.86905,0.71385,0.75541,0.44284,1.52487,0.76502,1.52012,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,8078.84,0.77556,0.59528,1.04195,0.87305,0.7121,0.75818,0.44161,1.5342,0.76937,1.53162,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,8116.37,0.77048,0.58794,1.03799,0.89045,0.70412,0.7593,0.44008,1.535,0.76988,1.52329,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,8154.02,0.77218,0.5863,1.03866,0.89215,0.70427,0.7606,0.43639,1.52992,0.76377,1.51426,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,8191.7,0.76698,0.58541,1.03582,0.88499,0.7034,0.75885,0.43967,1.51435,0.7608,1.4978,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,8229.15,0.77081,0.58439,1.04049,0.89714,0.70397,0.7603,0.44114,1.51066,0.76651,1.49791,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,8266.8,0.76802,0.58771,1.04063,0.88635,0.69447,0.75302,0.44124,1.5143,0.7678,1.50826,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,8304.43,0.76944,0.58727,1.03762,0.88814,0.70165,0.75778,0.44399,1.50264,0.76328,1.50252,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,8342.05,0.76792,0.58468,1.03326,0.89116,0.70064,0.76131,0.44594,1.49544,0.75635,1.49383,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,8379.62,0.77298,0.58096,1.03336,0.88528,0.70931,0.76402,0.44825,1.49917,0.75753,1.49376,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,8417.38,0.75631,0.57707,1.03157,0.88903,0.70269,0.76103,0.44769,1.49428,0.75741,1.4896,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,8455.05,0.75853,0.5796,1.0307,0.89409,0.70228,0.75862,0.44902,1.49551,0.7627,1.49132,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,8492.47,0.75743,0.57401,1.02851,0.89631,0.70299,0.75978,0.44588,1.50391,0.77195,1.49671,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,8529.79,0.76322,0.58035,1.03176,0.89598,0.70299,0.76002,0.44425,1.51056,0.7702,1.49903,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,8567.26,0.75482,0.56971,1.02623,0.89818,0.69562,0.75623,0.44416,1.50507,0.76196,1.4948,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,8604.9,0.76126,0.5768,1.03117,0.8982,0.70027,0.75546,0.44781,1.49512,0.75906,1.4905,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,8642.86,0.76558,0.57279,1.02974,0.88828,0.69367,0.75035,0.44787,1.49397,0.75192,1.48789,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,8680.5,0.75506,0.57071,1.02868,0.88374,0.69839,0.75248,0.4469,1.49061,0.74939,1.48477,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,8718.08,0.75915,0.57452,1.03094,0.88259,0.70339,0.75681,0.44766,1.48882,0.75312,1.48178,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,8755.82,0.75795,0.57676,1.03251,0.89258,0.70504,0.75914,0.44569,1.48482,0.75502,1.48124,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,8793.3,0.75009,0.57107,1.02933,0.88812,0.70402,0.75724,0.44763,1.47678,0.75388,1.48028,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,8830.78,0.74864,0.56487,1.02596,0.89454,0.70391,0.75885,0.44946,1.47325,0.75411,1.48236,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,8868.55,0.75002,0.566,1.02467,0.89939,0.69701,0.75683,0.44907,1.47427,0.75485,1.4866,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,8906.15,0.75414,0.56802,1.02758,0.8982,0.69808,0.75781,0.45109,1.47095,0.75265,1.4887,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,8943.7,0.75619,0.57215,1.02861,0.88684,0.70351,0.75557,0.44957,1.47402,0.7491,1.49276,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,8981.04,0.75227,0.5674,1.02725,0.88417,0.70037,0.75545,0.44892,1.46906,0.74674,1.4877,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,9018.76,0.7502,0.56364,1.02759,0.88076,0.69054,0.74835,0.44877,1.47076,0.7505,1.49007,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,9056.22,0.74677,0.56299,1.02319,0.88857,0.69632,0.75372,0.44758,1.47035,0.75061,1.48944,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,9093.92,0.74751,0.56372,1.024,0.89305,0.69759,0.75603,0.44873,1.47124,0.75412,1.48973,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,9131.55,0.74524,0.56414,1.02255,0.89144,0.69641,0.75356,0.44832,1.4721,0.75332,1.49074,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,9168.91,0.74389,0.56,1.02245,0.87624,0.70039,0.75197,0.4466,1.47677,0.74958,1.49645,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,9206.67,0.7499,0.56385,1.02514,0.87381,0.70681,0.7537,0.44942,1.48068,0.7487,1.49721,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,9244.09,0.74108,0.55333,1.02069,0.87904,0.70566,0.754,0.45032,1.48202,0.74951,1.49728,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,9281.63,0.74093,0.55582,1.02149,0.88376,0.70931,0.75426,0.44927,1.48312,0.74956,1.49905,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,9319.37,0.73375,0.55066,1.01699,0.8882,0.70517,0.75551,0.44812,1.48327,0.74929,1.49754,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,9357.14,0.73781,0.55394,1.02053,0.88904,0.70869,0.75489,0.44776,1.47753,0.74749,1.49266,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,9394.82,0.73443,0.54952,1.01797,0.8899,0.70708,0.7537,0.4469,1.47906,0.74766,1.49591,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,9432.29,0.73225,0.55611,1.02079,0.8922,0.71263,0.75844,0.44794,1.47771,0.74711,1.49528,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,9469.98,0.72973,0.54828,1.01681,0.88816,0.70783,0.75462,0.44804,1.48113,0.74936,1.4993,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,9507.53,0.73662,0.55541,1.01665,0.88987,0.70702,0.75769,0.44877,1.48158,0.74943,1.50104,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,9545.31,0.73173,0.55013,1.01303,0.89783,0.70917,0.75946,0.44713,1.48634,0.75199,1.50366,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,9582.76,0.72728,0.54657,1.01498,0.89335,0.70367,0.7536,0.44749,1.48263,0.74977,1.49913,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,9620.22,0.73173,0.5467,1.01766,0.89989,0.70607,0.7576,0.44628,1.48447,0.75182,1.50274,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,9657.82,0.73348,0.55076,1.01935,0.90029,0.70707,0.75785,0.44736,1.48259,0.75669,1.50062,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,9695.44,0.73265,0.54599,1.01416,0.90047,0.70965,0.7626,0.44778,1.48163,0.75436,1.49916,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,9732.81,0.72698,0.54278,1.01452,0.89406,0.71135,0.76085,0.44722,1.48112,0.75715,1.49911,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,9770.37,0.73517,0.54954,1.01922,0.89671,0.7103,0.76169,0.44678,1.48454,0.76017,1.50052,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,9808.07,0.72743,0.54465,1.01344,0.8913,0.70408,0.75241,0.44467,1.48481,0.76476,1.50053,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,9845.6,0.7222,0.5461,1.01355,0.89619,0.70629,0.75559,0.44598,1.48379,0.76285,1.50039,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,9882.97,0.72065,0.54372,1.01199,0.89171,0.70784,0.75469,0.44553,1.48073,0.76248,1.4976,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,9920.49,0.72647,0.54086,1.01367,0.88802,0.70864,0.75425,0.44606,1.48267,0.76042,1.50163,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,9958.11,0.72578,0.54481,1.01243,0.89194,0.70599,0.75251,0.44678,1.47723,0.75828,1.49748,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,9995.7,0.72558,0.54263,1.01606,0.89359,0.70521,0.75344,0.44627,1.4761,0.757,1.49655,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,10033.1,0.71323,0.53298,1.00716,0.89083,0.7064,0.75253,0.44603,1.47835,0.75745,1.49839,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
